adjective,noun,metaphorical?,count
weak_j,network_n,y,78
weak_j,memory_n,y,90
weak_j,decision_n,y,37
weak_j,candidacy_n,y,12
weak_j,resolution_n,y,79
weak_j,debut_n,y,110
weak_j,headline_n,y,27
weak_j,currency_n,y,3749
weak_j,development_n,y,123
weak_j,regime_n,y,72
weak_j,profitability_n,y,117
weak_j,appetite_n,y,54
weak_j,correlation_n,y,130
weak_j,student_n,y,356
weak_j,analogy_n,y,30
weak_j,judiciary_n,y,150
weak_j,replacement_n,y,132
weak_j,plan_n,y,50
weak_j,writer_n,y,23
weak_j,competitiveness_n,y,92
weak_j,sterling_n,y,44
weak_j,supervision_n,y,75
weak_j,institution_n,y,542
weak_j,equivalence_n,y,120
weak_j,review_n,y,61
weak_j,plot_n,y,130
weak_j,believer_n,y,59
weak_j,price_n,y,946
weak_j,output_n,y,202
weak_j,conscience_n,y,70
weak_j,equity_n,y,445
weak_j,capital_n,y,422
weak_j,turnout_n,y,185
weak_j,management_n,y,572
weak_j,will_n,y,81
weak_j,yen_n,y,11484
weak_j,candidate_n,y,381
weak_j,argument_n,y,302
weak_j,attendance_n,y,49
weak_j,politician_n,y,62
weak_j,ringgit_n,y,155
weak_j,profit_n,y,1167
weak_j,notion_n,y,54
weak_j,governor_n,y,35
weak_j,competitor_n,y,#N/A
weak_j,leadership_n,y,1128
weak_j,ruble_n,y,58
weak_j,tendency_n,y,43
weak_j,share_n,y,528
weak_j,negotiator_n,y,13
weak_j,fundraising_n,y,86
weak_j,trade_n,y,302
weak_j,approach_n,y,31
weak_j,debt_n,y,26
weak_j,faith_n,y,117
weak_j,offense_n,y,96
weak_j,presence_n,y,135
weak_j,recipe_n,y,79
weak_j,monarchy_n,y,14
weak_j,employment_n,y,1060
weak_j,interest_n,y,99
weak_j,evidence_n,y,577
weak_j,disposition_n,y,23
weak_j,rate_n,y,193
weak_j,import_n,y,158
weak_j,picture_n,y,67
weak_j,formulation_n,y,82
weak_j,imitation_n,y,60
weak_j,deployment_n,y,66
weak_j,credit_n,y,1415
weak_j,recovery_n,y,739
weak_j,government_n,y,3361
weak_j,rule_n,y,344
weak_j,intellect_n,y,53
weak_j,compromise_n,y,79
weak_j,showing_n,y,2092
weak_j,banking_n,y,478
weak_j,disclosure_n,y,42
weak_j,franchise_n,y,19
weak_j,dollar_n,y,22879
weak_j,poll_n,y,32
weak_j,advice_n,y,481
weak_j,republican_n,y,47
weak_j,spending_n,y,467
weak_j,language_n,y,88
weak_j,pricing_n,y,233
weak_j,export_n,y,1669
weak_j,deal_n,y,56
weak_j,bargaining_n,y,196
weak_j,quarter_n,y,339
weak_j,shekel_n,y,55
weak_j,excuse_n,y,134
weak_j,gdp_n,y,430
weak_j,predictor_n,y,29
weak_j,data_n,y,1672
weak_j,law_n,y,865
weak_j,legislation_n,y,114
weak_j,monarch_n,y,30
weak_j,concept_n,y,44
weak_j,declaration_n,y,53
weak_j,governance_n,y,397
weak_j,indicator_n,y,61
weak_j,rise_n,y,146
weak_j,increase_n,y,178
weak_j,association_n,y,146
weak_j,asset_n,y,114
weak_j,wood_n,y,55
weak_j,penalty_n,y,154
weak_j,awareness_n,y,36
weak_j,spirit_n,y,34
weak_j,society_n,y,20
weak_j,monitoring_n,y,41
weak_j,expectation_n,y,47
weak_j,sentiment_n,y,721
weak_j,word_n,y,60
weak_j,password_n,y,222
weak_j,confidence_n,y,284
weak_j,coordination_n,y,29
weak_j,pattern_n,y,29
weak_j,incentive_n,y,80
weak_j,negotiating_n,y,36
weak_j,oversight_n,y,273
weak_j,start_n,y,1728
weak_j,regulator_n,y,22
weak_j,market_n,y,3119
weak_j,enterprise_n,y,20
weak_j,datum_n,y,70
weak_j,bias_n,y,48
weak_j,depression_n,y,32
weak_j,identification_n,y,22
weak_j,concentration_n,y,50
weak_j,participation_n,y,53
weak_j,reputation_n,y,33
weak_j,comparison_n,y,34
weak_j,legislature_n,y,44
weak_j,poem_n,y,14
weak_j,risk_n,y,155
weak_j,tax_n,y,182
weak_j,administration_n,y,140
weak_j,statement_n,y,123
weak_j,sale_n,y,6322
weak_j,growth_n,y,4641
weak_j,discipline_n,y,61
weak_j,credibility_n,y,95
weak_j,finance_n,y,277
weak_j,christian_n,y,26
weak_j,franc_n,y,184
weak_j,reception_n,y,47
weak_j,commodity_n,y,602
weak_j,result_n,y,2120
weak_j,trading_n,y,560
weak_j,contribution_n,y,43
weak_j,science_n,y,30
weak_j,education_n,y,51
weak_j,payroll_n,y,87
weak_j,rupee_n,y,163
weak_j,approval_n,y,40
weak_j,joke_n,y,103
weak_j,eurozone_n,y,572
weak_j,mandate_n,y,97
weak_j,consumption_n,y,490
weak_j,sentence_n,y,28
weak_j,parliament_n,y,80
weak_j,job_n,y,3579
weak_j,programme_n,y,28
weak_j,exchange_n,y,276
weak_j,character_n,y,299
weak_j,article_n,y,18
weak_j,ethic_n,y,36
weak_j,revenue_n,y,772
weak_j,purchasing_n,y,59
weak_j,cause_n,y,22
weak_j,euro_n,y,2098
weak_j,soul_n,y,40
weak_j,regulation_n,y,250
weak_j,financials_n,y,30
weak_j,truce_n,y,40
weak_j,advertising_n,y,416
weak_j,investor_n,y,309
weak_j,intelligence_n,y,59
weak_j,sustainability_n,y,75
weak_j,poverty_n,y,228
weak_j,inflation_n,y,246
weak_j,communication_n,y,68
weak_j,unemployment_n,y,134
weak_j,bank_n,y,1546
weak_j,hadith_n,y,22
weak_j,authority_n,y,65
weak_j,idea_n,y,50
weak_j,settlement_n,y,19
weak_j,hiring_n,y,79
weak_j,report_n,y,1521
weak_j,baht_n,y,200
weak_j,greenback_n,y,814
weak_j,yuan_n,y,232
weak_j,peso_n,y,1335
weak_j,issue_n,y,34
weak_j,performance_n,y,5256
weak_j,image_n,y,109
weak_j,analysis_n,y,35
deep_j,shame_n,y,271
deep_j,disregard_n,y,27
deep_j,history_n,y,226
deep_j,attachment_n,y,352
deep_j,acquaintance_n,y,36
deep_j,pride_n,y,181
deep_j,implication_n,y,314
deep_j,thought_n,y,1476
deep_j,crisis_n,y,3322
deep_j,diversity_n,y,27
deep_j,regard_n,y,118
deep_j,disorder_n,y,15
deep_j,conversation_n,y,343
deep_j,reform_n,y,950
deep_j,sorrow_n,y,2899
deep_j,sympathy_n,y,4047
deep_j,mystery_n,y,387
deep_j,dislike_n,y,159
deep_j,cynicism_n,y,196
deep_j,change_n,y,1102
deep_j,involvement_n,y,1265
deep_j,feeling_n,y,2114
deep_j,anger_n,y,1114
deep_j,hum_n,y,20
deep_j,sensation_n,y,20
deep_j,recovery_n,y,18
deep_j,pessimism_n,y,291
deep_j,knowledge_n,y,3439
deep_j,orange_n,y,524
deep_j,trade_n,y,218
deep_j,truth_n,y,457
deep_j,partnership_n,y,151
deep_j,character_n,y,345
deep_j,embarrassment_n,y,269
deep_j,interest_n,y,3023
deep_j,voice_n,y,1831
deep_j,fascination_n,y,122
deep_j,threat_n,y,856
deep_j,grief_n,y,842
deep_j,scepticism_n,y,335
deep_j,indifference_n,y,19
deep_j,guess_n,y,19
deep_j,reason_n,y,293
deep_j,trance_n,y,268
deep_j,resentment_n,y,1371
deep_j,apology_n,y,373
deep_j,disturbance_n,y,24
deep_j,wisdom_n,y,182
deep_j,research_n,y,317
deep_j,concession_n,y,270
deep_j,irritation_n,y,34
deep_j,desire_n,y,1438
deep_j,ambition_n,y,16
deep_j,displeasure_n,y,136
deep_j,scorn_n,y,13
deep_j,legitimacy_n,y,12
deep_j,understanding_n,y,7955
deep_j,hostility_n,y,445
deep_j,sense_n,y,4280
deep_j,reduction_n,y,1277
deep_j,gloom_n,y,211
deep_j,flavor_n,y,174
deep_j,banking_n,y,43
deep_j,tie_n,y,2021
deep_j,emotion_n,y,1301
deep_j,commitment_n,y,2329
deep_j,personality_n,y,26
deep_j,trouble_n,y,4523
deep_j,tension_n,y,651
deep_j,satisfaction_n,y,524
deep_j,worry_n,y,517
deep_j,isolation_n,y,129
deep_j,topic_n,y,40
deep_j,anguish_n,y,253
deep_j,investigation_n,y,246
deep_j,embrace_n,y,15
deep_j,shock_n,y,1043
deep_j,admiration_n,y,357
deep_j,spirituality_n,y,215
deep_j,meditation_n,y,454
deep_j,effect_n,y,200
deep_j,suspicion_n,y,2008
deep_j,study_n,y,499
deep_j,bond_n,y,477
deep_j,psychosis_n,y,21
deep_j,loyalty_n,y,237
deep_j,trust_n,y,265
deep_j,respect_n,y,2542
deep_j,responsibility_n,y,108
deep_j,blue_n,y,3740
deep_j,thanks_n,y,235
deep_j,instability_n,y,21
deep_j,consensus_n,y,18
deep_j,expertise_n,y,242
deep_j,remorse_n,y,768
deep_j,relevance_n,y,21
deep_j,disgust_n,y,182
deep_j,meaning_n,y,1611
deep_j,gratitude_n,y,1063
deep_j,distress_n,y,482
deep_j,talent_n,y,190
deep_j,antiquity_n,y,13
deep_j,relationship_n,y,1069
deep_j,indignation_n,y,124
deep_j,influence_n,y,385
deep_j,animosity_n,y,204
deep_j,discount_n,y,3897
deep_j,purple_n,y,1031
deep_j,funk_n,y,542
deep_j,cleaning_n,y,387
deep_j,uncertainty_n,y,540
deep_j,reluctance_n,y,238
deep_j,concern_n,y,24147
deep_j,humanity_n,y,86
deep_j,sensitivity_n,y,159
deep_j,restructuring_n,y,251
deep_j,significance_n,y,403
deep_j,transformation_n,y,170
deep_j,debt_n,y,588
deep_j,faith_n,y,942
deep_j,characterization_n,y,25
deep_j,thirst_n,y,31
deep_j,mistrust_n,y,1013
deep_j,loss_n,y,1143
deep_j,relaxation_n,y,1376
deep_j,experience_n,y,770
deep_j,deficit_n,y,282
deep_j,fatigue_n,y,22
deep_j,ambivalence_n,y,350
deep_j,soul_n,y,729
deep_j,paradox_n,y,10
deep_j,resonance_n,y,342
deep_j,need_n,y,574
deep_j,insecurity_n,y,187
deep_j,depression_n,y,1926
deep_j,intellect_n,y,25
deep_j,skepticism_n,y,1446
deep_j,aversion_n,y,110
deep_j,discontent_n,y,305
deep_j,conflict_n,y,253
deep_j,red_n,y,581
deep_j,thinking_n,y,344
deep_j,friendship_n,y,1411
deep_j,spending_n,y,1719
deep_j,cooperation_n,y,548
deep_j,bitterness_n,y,202
deep_j,passion_n,y,527
deep_j,relation_n,y,252
deep_j,difference_n,y,2035
deep_j,sadness_n,y,1423
deep_j,thinker_n,y,591
deep_j,despair_n,y,350
deep_j,psychic_n,y,25
deep_j,disappointment_n,y,1641
deep_j,metaphor_n,y,32
deep_j,denial_n,y,229
deep_j,distrust_n,y,1359
deep_j,distinction_n,y,14
deep_j,aim_n,y,13
deep_j,mourning_n,y,442
deep_j,misgiving_n,y,754
deep_j,question_n,y,968
deep_j,downturn_n,y,626
deep_j,communication_n,y,24
deep_j,awareness_n,y,246
deep_j,tradition_n,y,243
deep_j,humility_n,y,112
deep_j,contemplation_n,y,133
deep_j,reverence_n,y,258
deep_j,anti-semitism_n,y,13
deep_j,insight_n,y,1706
deep_j,confidence_n,y,122
deep_j,reservation_n,y,1183
deep_j,purpose_n,y,129
deep_j,irony_n,y,94
deep_j,indication_n,y,17
deep_j,silence_n,y,235
deep_j,bias_n,y,24
deep_j,attorney_n,y,1537
deep_j,sentiment_n,y,68
deep_j,solitude_n,y,18
deep_j,dread_n,y,16
deep_j,identification_n,y,23
deep_j,secret_n,y,772
deep_j,pain_n,y,687
deep_j,appreciation_n,y,1822
deep_j,apprehension_n,y,83
deep_j,message_n,y,148
deep_j,acceptance_n,y,23
deep_j,tax_n,y,1377
deep_j,anxiety_n,y,931
deep_j,turmoil_n,y,305
deep_j,engagement_n,y,357
deep_j,legacy_n,y,22
deep_j,connection_n,y,1412
deep_j,unhappiness_n,y,149
deep_j,affection_n,y,1160
deep_j,green_n,y,546
deep_j,rejection_n,y,24
deep_j,simplicity_n,y,19
deep_j,opposition_n,y,427
deep_j,reflection_n,y,465
deep_j,attitude_n,y,37
deep_j,evidence_n,y,12
deep_j,frustration_n,y,720
deep_j,unease_n,y,723
deep_j,discussion_n,y,561
deep_j,dissatisfaction_n,y,493
deep_j,regret_n,y,6441
deep_j,fear_n,y,1132
deep_j,joy_n,y,289
deep_j,secrecy_n,y,289
deep_j,recycling_n,y,30
deep_j,support_n,y,496
deep_j,consideration_n,y,174
deep_j,desperation_n,y,16
deep_j,tranquillity_n,y,33
deep_j,paranoia_n,y,28
deep_j,love_n,y,2418
deep_j,coma_n,y,889
deep_j,dismay_n,y,250
deep_j,recession_n,y,9739
deep_j,scrutiny_n,y,59
deep_j,shade_n,y,740
deep_j,selloff_n,y,22
deep_j,intention_n,y,23
deep_j,memory_n,y,182
deep_j,humiliation_n,y,107
deep_j,challenge_n,y,207
deep_j,distraction_n,y,19
deep_j,assurance_n,y,21
deep_j,cleansing_n,y,278
deep_j,malaise_n,y,234
deep_j,condolence_n,y,3491
deep_j,poverty_n,y,933
deep_j,peace_n,y,409
deep_j,impression_n,y,1950
deep_j,principle_n,y,129
deep_j,suffering_n,y,129
deep_j,controversy_n,y,144
deep_j,austerity_n,y,167
deep_j,problem_n,y,1992
deep_j,wish_n,y,118
deep_j,realization_n,y,16
deep_j,analysis_n,y,566
deep_j,belief_n,y,569
deep_j,compassion_n,y,353
deep_j,hatred_n,y,655
deep_j,sleep_n,y,2800
deep_j,imagination_n,y,23
deep_j,tenderness_n,y,17
deep_j,conviction_n,y,930
deep_j,issue_n,y,650
deep_j,budget_n,y,1032
deep_j,disagreement_n,y,753
shallow_j,person_n,y,36
shallow_j,thought_n,y,100
shallow_j,life_n,y,58
shallow_j,manifesto_n,y,169
shallow_j,thinking_n,y,33
shallow_j,support_n,y,74
shallow_j,education_n,y,82
shallow_j,relationship_n,y,27
shallow_j,marriage_n,y,62
shallow_j,recovery_n,y,21
shallow_j,knowledge_n,y,72
shallow_j,margin_n,y,74
shallow_j,improvement_n,y,22
shallow_j,detail_n,y,390
shallow_j,objective_n,y,27
shallow_j,rookie_n,y,34
shallow_j,gift_n,y,2198
shallow_j,attempt_n,y,40
shallow_j,gameplay_n,y,21
shallow_j,model_n,y,26
shallow_j,claim_n,y,157
shallow_j,research_n,y,63
shallow_j,understanding_n,y,69
shallow_j,applause_n,y,16
shallow_j,program_n,y,91
shallow_j,press_n,y,43
shallow_j,community_n,y,105
shallow_j,mind_n,y,23
shallow_j,vote_n,y,59
shallow_j,entertainment_n,y,22
shallow_j,decision_n,y,18
shallow_j,pitch_n,y,50
shallow_j,service_n,y,328
shallow_j,development_n,y,150
shallow_j,study_n,y,36
shallow_j,drama_n,y,23
shallow_j,diva_n,y,62
shallow_j,banker_n,y,135
shallow_j,plot_n,y,33
shallow_j,victory_n,y,18
shallow_j,price_n,y,33
shallow_j,care_n,y,126
shallow_j,celebrity_n,y,27
shallow_j,capital_n,y,24
shallow_j,talent_n,y,29
shallow_j,child_n,y,54
shallow_j,argument_n,y,29
shallow_j,effort_n,y,24
shallow_j,strategy_n,y,166
shallow_j,name_n,y,320
shallow_j,concept_n,y,26
shallow_j,offer_n,y,127
shallow_j,respondent_n,y,30
shallow_j,society_n,y,11
shallow_j,loss_n,y,66
shallow_j,experience_n,y,26
shallow_j,temptation_n,y,38
shallow_j,credit_n,y,86
shallow_j,need_n,y,73
shallow_j,debate_n,y,15
shallow_j,woman_n,y,32
shallow_j,committee_n,y,455
shallow_j,workings_n,y,41
shallow_j,show_n,y,35
shallow_j,class_n,y,278
shallow_j,advantage_n,y,12
shallow_j,progress_n,y,56
shallow_j,increase_n,y,32
shallow_j,man_n,y,64
shallow_j,donation_n,y,35
shallow_j,money_n,y,43
shallow_j,painter_n,y,38
shallow_j,optimism_n,y,22
shallow_j,reading_n,y,24
shallow_j,player_n,y,126
shallow_j,biography_n,y,13
shallow_j,attack_n,y,41
shallow_j,fantasy_n,y,47
shallow_j,working_n,y,32
shallow_j,tax_n,y,40
shallow_j,record_n,y,42
shallow_j,scheme_n,y,124
shallow_j,job_n,y,27
shallow_j,people_n,y,75
shallow_j,character_n,y,82
shallow_j,magazine_n,y,14
shallow_j,recession_n,y,354
shallow_j,municipality_n,y,79
shallow_j,information_n,y,43
shallow_j,euro_n,y,13
shallow_j,role_n,y,13
shallow_j,official_n,y,18
shallow_j,materialism_n,y,25
shallow_j,applicant_n,y,43
shallow_j,analysis_n,y,48
shallow_j,report_n,y,19
shallow_j,library_n,y,287
shallow_j,nazi_n,y,74
shallow_j,hearing_n,y,66
shallow_j,value_n,y,21
shallow_j,processing_n,y,52
bright_j,lime_n,n,76
bright_j,cloud_n,n,208
bright_j,shore_n,n,14
bright_j,yarn_n,n,10
bright_j,monitor_n,n,18
bright_j,crystal_n,n,28
bright_j,planet_n,n,147
bright_j,daylight_n,n,191
bright_j,diamond_n,n,17
bright_j,wine_n,n,13
bright_j,butterfly_n,n,22
bright_j,condition_n,n,482
bright_j,balloon_n,n,35
bright_j,chestnut_n,n,71
bright_j,display_n,n,248
bright_j,palette_n,n,58
bright_j,sunset_n,n,29
bright_j,blaze_n,n,19
bright_j,piece_n,n,61
bright_j,sapphire_n,n,24
bright_j,vest_n,n,22
bright_j,alloy_n,n,12
bright_j,flash_n,n,1005
bright_j,bunting_n,n,12
bright_j,coat_n,n,43
bright_j,mirror_n,n,18
bright_j,galaxy_n,n,219
bright_j,plumage_n,n,126
bright_j,hydrogen_n,n,10
bright_j,spring_n,n,380
bright_j,copper_n,n,44
bright_j,hallway_n,n,19
bright_j,screen_n,n,263
bright_j,place_n,n,87
bright_j,object_n,n,898
bright_j,leaf_n,n,48
bright_j,costume_n,n,93
bright_j,ring_n,n,138
bright_j,rain_n,n,10
bright_j,glass_n,n,16
bright_j,textile_n,n,12
bright_j,visual_n,n,24
bright_j,pattern_n,n,89
bright_j,tail_n,n,42
bright_j,rim_n,n,49
bright_j,line_n,n,1079
bright_j,landscape_n,n,28
bright_j,spark_n,n,1273
bright_j,bouquet_n,n,62
bright_j,centre_n,n,35
bright_j,candy_n,n,49
bright_j,door_n,n,12
bright_j,heaven_n,n,17
bright_j,hair_n,n,164
bright_j,clothes_n,n,183
bright_j,berry_n,n,54
bright_j,tooth_n,n,15
bright_j,toy_n,n,20
bright_j,evening_n,n,46
bright_j,sand_n,n,38
bright_j,scarf_n,n,51
bright_j,poppy_n,n,16
bright_j,moon_n,n,267
bright_j,projector_n,n,24
bright_j,clump_n,n,29
bright_j,wing_n,n,29
bright_j,plastic_n,n,89
bright_j,gloss_n,n,15
bright_j,decor_n,n,21
bright_j,helmet_n,n,11
bright_j,pearl_n,n,34
bright_j,arrow_n,n,11
bright_j,morning_n,n,759
bright_j,button_n,n,31
bright_j,tear_n,n,42
bright_j,street_n,n,82
bright_j,earth_n,n,10
bright_j,corridor_n,n,22
bright_j,white_n,n,111
bright_j,ufo_n,n,14
bright_j,emission_n,n,155
bright_j,blade_n,n,18
bright_j,rainbow_n,n,46
bright_j,x-ray_n,n,152
bright_j,strawberry_n,n,12
bright_j,emerald_n,n,24
bright_j,mediterranean_n,n,28
bright_j,spell_n,n,205
bright_j,citrus_n,n,40
bright_j,candle_n,n,15
bright_j,colour_n,n,5342
bright_j,mineral_n,n,11
bright_j,twilight_n,n,10
bright_j,blossom_n,n,16
bright_j,room_n,n,486
bright_j,limestone_n,n,11
bright_j,supernova_n,n,62
bright_j,comet_n,n,236
bright_j,region_n,n,162
bright_j,fragment_n,n,19
bright_j,cider_n,n,12
bright_j,orange_n,n,6005
bright_j,shell_n,n,13
bright_j,swirl_n,n,19
bright_j,cheek_n,n,32
bright_j,kitchen_n,n,75
bright_j,spear_n,n,12
bright_j,guitar_n,n,46
bright_j,rug_n,n,26
bright_j,ball_n,n,97
bright_j,turban_n,n,22
bright_j,silver_n,n,262
bright_j,lightning_n,n,14
bright_j,tin_n,n,27
bright_j,sign_n,n,403
bright_j,dot_n,n,153
bright_j,hall_n,n,13
bright_j,raspberry_n,n,19
bright_j,sheen_n,n,23
bright_j,pot_n,n,11
bright_j,illustration_n,n,125
bright_j,window_n,n,105
bright_j,face_n,n,320
bright_j,picture_n,n,738
bright_j,car_n,n,12
bright_j,aura_n,n,18
bright_j,wool_n,n,10
bright_j,stain_n,n,15
bright_j,stone_n,n,16
bright_j,surroundings_n,n,31
bright_j,cotton_n,n,37
bright_j,cap_n,n,29
bright_j,satellite_n,n,32
bright_j,gold_n,n,336
bright_j,blue_n,n,1410
bright_j,water_n,n,101
bright_j,jet_n,n,23
bright_j,june_n,n,54
bright_j,flag_n,n,25
bright_j,color_n,n,5132
bright_j,gown_n,n,13
bright_j,top_n,n,40
bright_j,sun_n,n,1360
bright_j,pixel_n,n,81
bright_j,blazer_n,n,17
bright_j,uniform_n,n,48
bright_j,stripe_n,n,71
bright_j,purple_n,n,114
bright_j,saxophone_n,n,12
bright_j,plume_n,n,20
bright_j,hue_n,n,234
bright_j,ribbon_n,n,79
bright_j,hole_n,n,10
bright_j,atmosphere_n,n,43
bright_j,banner_n,n,86
bright_j,lantern_n,n,20
bright_j,foliage_n,n,31
bright_j,nebula_n,n,53
bright_j,core_n,n,53
bright_j,ground_n,n,22
bright_j,lemon_n,n,41
bright_j,corner_n,n,19
bright_j,mosaic_n,n,24
bright_j,part_n,n,185
bright_j,lobby_n,n,18
bright_j,fruit_n,n,98
bright_j,lens_n,n,25
bright_j,hour_n,n,35
bright_j,wood_n,n,18
bright_j,bathroom_n,n,37
bright_j,band_n,n,183
bright_j,dust_n,n,73
bright_j,saffron_n,n,11
bright_j,trumpet_n,n,11
bright_j,paint_n,n,139
bright_j,blast_n,n,14
bright_j,material_n,n,140
bright_j,restaurant_n,n,20
bright_j,star_n,n,4851
bright_j,summer_n,n,419
bright_j,shine_n,n,11
bright_j,blur_n,n,13
bright_j,graphic_n,n,91
bright_j,skirt_n,n,12
bright_j,saturday_n,n,91
bright_j,jewel_n,n,103
bright_j,brick_n,n,21
bright_j,stem_n,n,12
bright_j,reflection_n,n,80
bright_j,ceiling_n,n,21
bright_j,pottery_n,n,12
bright_j,point_n,n,440
bright_j,afternoon_n,n,241
bright_j,pink_n,n,275
bright_j,tone_n,n,231
bright_j,road_n,n,28
bright_j,crescent_n,n,11
bright_j,rectangle_n,n,14
bright_j,target_n,n,40
bright_j,meteor_n,n,181
bright_j,square_n,n,23
bright_j,halo_n,n,57
bright_j,field_n,n,376
bright_j,day_n,n,1533
bright_j,spray_n,n,21
bright_j,handle_n,n,15
bright_j,brass_n,n,80
bright_j,autumn_n,n,251
bright_j,steel_n,n,73
bright_j,edge_n,n,59
bright_j,robe_n,n,28
bright_j,clothing_n,n,220
bright_j,shower_n,n,14
bright_j,bar_n,n,100
bright_j,packaging_n,n,16
bright_j,insect_n,n,10
bright_j,dawn_n,n,82
bright_j,teeth_n,n,13
bright_j,burning_n,n,21
bright_j,rock_n,n,17
bright_j,stream_n,n,30
bright_j,searchlight_n,n,15
bright_j,streak_n,n,137
bright_j,interval_n,n,27
bright_j,beacon_n,n,80
bright_j,wall_n,n,49
bright_j,studio_n,n,195
bright_j,silk_n,n,63
bright_j,gem_n,n,20
bright_j,tie_n,n,70
bright_j,sword_n,n,25
bright_j,shard_n,n,18
bright_j,bedroom_n,n,74
bright_j,trail_n,n,60
bright_j,space_n,n,98
bright_j,horizon_n,n,59
bright_j,ski_n,n,15
bright_j,island_n,n,32
bright_j,jacket_n,n,37
bright_j,dress_n,n,86
bright_j,fire_n,n,101
bright_j,aluminum_n,n,26
bright_j,tree_n,n,12
bright_j,coral_n,n,33
bright_j,rose_n,n,31
bright_j,angel_n,n,35
bright_j,peak_n,n,17
bright_j,side_n,n,5518
bright_j,spot_n,n,18523
bright_j,canvas_n,n,22
bright_j,cherry_n,n,67
bright_j,spectrum_n,n,16
bright_j,nucleus_n,n,56
bright_j,sari_n,n,20
bright_j,sky_n,n,511
bright_j,circle_n,n,53
bright_j,livery_n,n,34
bright_j,nickel_n,n,17
bright_j,beach_n,n,87
bright_j,reflector_n,n,13
bright_j,fleece_n,n,12
bright_j,neon_n,n,182
bright_j,image_n,n,622
bright_j,curtain_n,n,24
bright_j,ray_n,n,242
bright_j,flame_n,n,274
bright_j,print_n,n,74
bright_j,red_n,n,946
bright_j,skin_n,n,45
bright_j,cover_n,n,21
bright_j,gamma_n,n,17
bright_j,blood_n,n,16
bright_j,ice_n,n,28
bright_j,lipstick_n,n,82
bright_j,led_n,n,72
bright_j,river_n,n,10
bright_j,beam_n,n,197
bright_j,box_n,n,12
bright_j,nova_n,n,17
bright_j,contrast_n,n,54
bright_j,armour_n,n,19
bright_j,photo_n,n,25
bright_j,chrome_n,n,84
bright_j,beak_n,n,11
bright_j,pool_n,n,21
bright_j,sock_n,n,15
bright_j,sphere_n,n,25
bright_j,fringe_n,n,33
bright_j,bulb_n,n,112
bright_j,bay_n,n,50
bright_j,patch_n,n,198
bright_j,sea_n,n,58
bright_j,explosion_n,n,39
bright_j,weather_n,n,150
bright_j,strip_n,n,39
bright_j,powder_n,n,15
bright_j,mesh_n,n,27
bright_j,spotlight_n,n,334
bright_j,firework_n,n,13
bright_j,lake_n,n,21
bright_j,bead_n,n,13
bright_j,knot_n,n,68
bright_j,bloom_n,n,22
bright_j,dye_n,n,15
bright_j,laser_n,n,15
bright_j,shape_n,n,16
bright_j,horn_n,n,27
bright_j,sunday_n,n,124
bright_j,pulse_n,n,94
bright_j,torch_n,n,80
bright_j,garment_n,n,10
bright_j,suit_n,n,13
bright_j,garb_n,n,15
bright_j,illumination_n,n,48
bright_j,shades_n,n,49
bright_j,lagoon_n,n,11
bright_j,robin_n,n,23
bright_j,umbrella_n,n,16
bright_j,accommodation_n,n,50
bright_j,sash_n,n,13
bright_j,flower_n,n,477
bright_j,plant_n,n,12
bright_j,moonlight_n,n,287
bright_j,gas_n,n,17
bright_j,lounge_n,n,79
bright_j,filament_n,n,19
bright_j,terrain_n,n,17
bright_j,lamp_n,n,111
bright_j,violet_n,n,60
bright_j,constellation_n,n,43
bright_j,sunshine_n,n,4179
bright_j,whites_n,n,35
bright_j,air_n,n,47
bright_j,frame_n,n,14
bright_j,crimson_n,n,24
bright_j,fabric_n,n,59
bright_j,glance_n,n,10
bright_j,area_n,n,458
bright_j,backdrop_n,n,34
bright_j,particle_n,n,19
bright_j,eruption_n,n,10
bright_j,gravel_n,n,14
bright_j,salmon_n,n,11
bright_j,marker_n,n,21
bright_j,night_n,n,88
bright_j,ornament_n,n,17
bright_j,cloth_n,n,24
bright_j,straw_n,n,22
bright_j,lip_n,n,19
bright_j,basket_n,n,47
bright_j,sunlight_n,n,1896
bright_j,site_n,n,41
bright_j,surface_n,n,208
bright_j,orb_n,n,47
bright_j,yellow_n,n,382
bright_j,layer_n,n,20
bright_j,light_n,n,15577
bright_j,decoration_n,n,26
bright_j,thing_n,n,175
bright_j,burst_n,n,81
bright_j,exterior_n,n,14
bright_j,disk_n,n,50
bright_j,lcd_n,n,72
bright_j,table_n,n,16
bright_j,pigment_n,n,41
bright_j,buckle_n,n,10
bright_j,radiation_n,n,12
bright_j,snow_n,n,41
bright_j,lighting_n,n,452
bright_j,mountain_n,n,31
bright_j,block_n,n,29
bright_j,mug_n,n,10
bright_j,sparkle_n,n,44
bright_j,aluminium_n,n,36
bright_j,appearance_n,n,65
bright_j,shaft_n,n,24
bright_j,zinc_n,n,32
bright_j,pillar_n,n,23
bright_j,metal_n,n,199
bright_j,green_n,n,289
bright_j,headlight_n,n,39
bright_j,shirt_n,n,61
bright_j,aurora_n,n,12
bright_j,sight_n,n,11
bright_j,coal_n,n,18
bright_j,source_n,n,302
bright_j,apple_n,n,27
bright_j,fireball_n,n,56
bright_j,shade_n,n,420
bright_j,glare_n,n,108
bright_j,glow_n,n,165
bright_j,background_n,n,183
bright_j,interior_n,n,184
bright_j,crater_n,n,39
bright_j,burgundy_n,n,10
bright_j,medal_n,n,36
